前 128 个点的 FFT 结果:
第 3214 个点: 3214, s3 实部: -14775.064121, s3 虚部: 2114.363775, s3 取模: 1.821971, s3 相位: 2.999454, s4 实部: -793.525107, s4 虚部: 1174.079197, s4 取模: 0.172985, s4 相位: 2.165144, 相位差: 0.834311
第 3215 个点: 3215, s3 实部: -14843.976012, s3 虚部: 2130.556332, s3 取模: 1.830578, s3 相位: 2.999036, s4 实部: -785.270586, s4 虚部: 1173.932889, s4 取模: 0.172408, s4 相位: 2.160359, 相位差: 0.838677
第 3216 个点: 3216, s3 实部: -14888.549963, s3 虚部: 2182.578978, s3 取模: 1.836875, s3 相位: 2.996035, s4 实部: -693.929493, s4 虚部: 1136.956433, s4 取模: 0.162597, s4 相位: 2.118784, 相位差: 0.877251
第 3217 个点: 3217, s3 实部: -15016.873635, s3 虚部: 2116.427359, s3 取模: 1.851231, s3 相位: 3.001578, s4 实部: -878.559329, s4 虚部: 1222.612913, s4 取模: 0.183782, s4 相位: 2.193891, 相位差: 0.807687
第 3218 个点: 3218, s3 实部: -15081.942161, s3 虚部: 2141.620148, s3 取模: 1.859526, s3 相位: 3.000537, s4 实部: -850.790944, s4 虚部: 1213.960005, s4 取模: 0.180958, s4 相位: 2.182085, 相位差: 0.818451
第 3219 个点: 3219, s3 实部: -15154.961529, s3 虚部: 2156.719951, s3 取模: 1.868610, s3 相位: 3.000231, s4 实部: -847.194996, s4 虚部: 1216.054669, s4 取模: 0.180917, s4 相位: 2.179287, 相位差: 0.820943
第 3220 个点: 3220, s3 实部: -15230.042434, s3 虚部: 2170.164027, s3 取模: 1.877915, s3 相位: 3.000053, s4 实部: -848.262988, s4 虚部: 1220.201716, s4 取模: 0.181407, s4 相位: 2.178282, 相位差: 0.821771
第 3221 个点: 3221, s3 实部: -15306.293095, s3 虚部: 2183.286861, s3 取模: 1.887356, s3 相位: 2.999909, s4 实部: -851.162852, s4 虚部: 1225.095841, s4 取模: 0.182099, s4 相位: 2.178005, 相位差: 0.821903
第 3222 个点: 3222, s3 实部: -15383.402619, s3 虚部: 2196.635286, s3 取模: 1.896905, s3 相位: 2.999759, s4 实部: -855.151233, s4 虚部: 1230.320322, s4 取模: 0.182901, s4 相位: 2.178202, 相位差: 0.821557
第 3223 个点: 3223, s3 实部: -15461.139228, s3 虚部: 2210.741982, s3 取模: 1.906542, s3 相位: 2.999568, s4 实部: -860.142468, s4 虚部: 1235.651989, s4 取模: 0.183783, s4 相位: 2.178903, 相位差: 0.820666
第 3224 个点: 3224, s3 实部: -15539.091127, s3 虚部: 2226.699665, s3 取模: 1.916238, s3 相位: 2.999265, s4 实部: -866.677860, s4 虚部: 1240.839773, s4 取模: 0.184759, s4 相位: 2.180488, 相位差: 0.818776
第 3225 个点: 3225, s3 实部: -15615.791173, s3 虚部: 2248.498343, s3 取模: 1.925884, s3 相位: 2.998587, s4 实部: -877.440241, s4 虚部: 1245.172177, s4 取模: 0.185946, s4 相位: 2.184652, 相位差: 0.813935
第 3226 个点: 3226, s3 实部: -15674.796632, s3 虚部: 2320.813294, s3 取模: 1.934287, s3 相位: 2.994600, s4 实部: -923.891869, s4 虚部: 1241.102006, s4 取模: 0.188870, s4 相位: 2.210712, 相位差: 0.783889
第 3227 个点: 3227, s3 实部: -15807.063064, s3 虚部: 2196.672103, s3 取模: 1.948116, s3 相位: 3.003509, s4 实部: -831.504777, s4 虚部: 1270.169933, s4 取模: 0.185319, s4 相位: 2.150427, 相位差: 0.853082
第 3228 个点: 3228, s3 实部: -15877.902081, s3 虚部: 2241.885635, s3 取模: 1.957445, s3 相位: 3.001325, s4 实部: -858.588533, s4 虚部: 1270.783992, s4 取模: 0.187212, s4 相位: 2.164983, 相位差: 0.836341
第 3229 个点: 3229, s3 实部: -15958.871949, s3 虚部: 2262.176482, s3 取模: 1.967579, s3 相位: 3.000780, s4 实部: -867.815233, s4 虚部: 1275.607229, s4 取模: 0.188332, s4 相位: 2.168189, 相位差: 0.832592
第 3230 个点: 3230, s3 实部: -16042.300591, s3 虚部: 2278.444221, s3 取模: 1.977941, s3 相位: 3.000509, s4 实部: -873.803420, s4 虚部: 1281.072324, s4 取模: 0.189295, s4 相位: 2.169399, 相位差: 0.831110
第 3231 个点: 3231, s3 实部: -16127.174100, s3 虚部: 2293.530237, s3 取模: 1.988458, s3 相位: 3.000325, s4 实部: -878.325220, s4 虚部: 1286.617855, s4 取模: 0.190165, s4 相位: 2.169791, 相位差: 0.830534
第 3232 个点: 3232, s3 实部: -16213.200202, s3 虚部: 2308.363171, s3 取模: 1.999109, s3 相位: 3.000168, s4 实部: -881.603591, s4 虚部: 1291.932068, s4 取模: 0.190926, s4 相位: 2.169607, 相位差: 0.830561
第 3233 个点: 3233, s3 实部: -16300.250296, s3 虚部: 2323.539800, s3 取模: 2.009891, s3 相位: 3.000000, s4 实部: -883.139229, s4 虚部: 1296.581188, s4 取模: 0.191501, s4 相位: 2.168745, 相位差: 0.831256
第 3234 个点: 3234, s3 实部: -16388.214343, s3 虚部: 2339.945250, s3 取模: 2.020804, s3 相位: 2.999769, s4 实部: -881.157334, s4 虚部: 1299.543414, s4 取模: 0.191664, s4 相位: 2.166639, 相位差: 0.833130
第 3235 个点: 3235, s3 实部: -16476.820078, s3 虚部: 2360.394476, s3 取模: 2.031864, s3 相位: 2.999305, s4 实部: -868.732396, s4 虚部: 1297.095604, s4 取模: 0.190569, s4 相位: 2.160932, 相位差: 0.838373
第 3236 个点: 3236, s3 实部: -16563.619085, s3 虚部: 2410.941150, s3 取模: 2.043233, s3 相位: 2.997051, s4 实部: -779.559624, s4 虚部: 1253.946223, s4 取模: 0.180239, s4 相位: 2.127008, 相位差: 0.870043
第 3237 个点: 3237, s3 实部: -16664.634556, s3 虚部: 2321.266453, s3 取模: 2.053897, s3 相位: 3.003190, s4 实部: -1048.078450, s4 虚部: 1401.196568, s4 取模: 0.213599, s4 相位: 2.213009, 相位差: 0.790182
第 3238 个点: 3238, s3 实部: -16754.008961, s3 虚部: 2366.424760, s3 取模: 2.065467, s3 相位: 3.001276, s4 实部: -972.845546, s4 虚部: 1365.701599, s4 取模: 0.204684, s4 相位: 2.189757, 相位差: 0.811519
第 3239 个点: 3239, s3 实部: -16846.782462, s3 虚部: 2386.580400, s3 取模: 2.077025, s3 相位: 3.000865, s4 实部: -961.477890, s4 虚部: 1364.312765, s4 取模: 0.203744, s4 相位: 2.184693, 相位差: 0.816173
第 3240 个点: 3240, s3 实部: -16940.962441, s3 虚部: 2403.006462, s3 取模: 2.088689, s3 相位: 3.000687, s4 实部: -959.658630, s4 虚部: 1368.159987, s4 取模: 0.204000, s4 相位: 2.182477, 相位差: 0.818210
第 3241 个点: 3241, s3 实部: -17036.322130, s3 虚部: 2418.154280, s3 取模: 2.100474, s3 相位: 3.000593, s4 实部: -960.989396, s4 虚部: 1373.887496, s4 取模: 0.204666, s4 相位: 2.181165, 相位差: 0.819429
第 3242 个点: 3242, s3 实部: -17132.798117, s3 虚部: 2432.629377, s3 取模: 2.112382, s3 相位: 3.000549, s4 实部: -963.616525, s4 虚部: 1380.604035, s4 取模: 0.205522, s4 相位: 2.180157, 相位差: 0.820392
第 3243 个点: 3243, s3 实部: -17230.350383, s3 虚部: 2446.510729, s3 取模: 2.124411, s3 相位: 3.000547, s4 实部: -966.645889, s4 虚部: 1388.040641, s4 取模: 0.206478, s4 相位: 2.179109, 相位差: 0.821438
第 3244 个点: 3244, s3 实部: -17328.902033, s3 虚部: 2459.428581, s3 取模: 2.136543, s3 相位: 3.000608, s4 实部: -969.200022, s4 虚部: 1396.267955, s4 取模: 0.207480, s4 相位: 2.177576, 相位差: 0.823032
第 3245 个点: 3245, s3 实部: -17428.166878, s3 虚部: 2469.661396, s3 取模: 2.148716, s3 相位: 3.000825, s4 实部: -969.093975, s4 虚部: 1406.058484, s4 取模: 0.208456, s4 相位: 2.174256, 相位差: 0.826569
第 3246 个点: 3246, s3 实部: -17525.695275, s3 虚部: 2462.469896, s3 取模: 2.160382, s3 相位: 3.002000, s4 实部: -949.562729, s4 虚部: 1424.480600, s4 取模: 0.208980, s4 相位: 2.158755, 相位差: 0.843246
第 3247 个点: 3247, s3 实部: -17641.090739, s3 虚部: 2555.285435, s3 取模: 2.175927, s3 相位: 2.997745, s4 实部: -1042.994088, s4 虚部: 1394.927239, s4 取模: 0.212615, s4 相位: 2.212827, 相位差: 0.784918
第 3248 个点: 3248, s3 实部: -17739.834565, s3 虚部: 2541.082483, s3 取模: 2.187610, s3 相位: 2.999319, s4 实部: -1015.805186, s4 虚部: 1417.135594, s4 取模: 0.212842, s4 相位: 2.192710, 相位差: 0.806609
第 3249 个点: 3249, s3 实部: -17843.860938, s3 虚部: 2551.231108, s3 取模: 2.200356, s3 相位: 2.999580, s4 实部: -1016.168313, s4 虚部: 1427.786344, s4 取模: 0.213925, s4 相位: 2.189337, 相位差: 0.810242
第 3250 个点: 3250, s3 实部: -17949.681724, s3 虚部: 2564.693408, s3 取模: 2.213377, s3 相位: 2.999671, s4 实部: -1020.355386, s4 虚部: 1436.992335, s4 取模: 0.215137, s4 相位: 2.188244, 相位差: 0.811427
第 3251 个点: 3251, s3 实部: -18056.970410, s3 虚部: 2579.370261, s3 取模: 2.226595, s3 相位: 2.999706, s4 实部: -1026.034126, s4 虚部: 1445.726217, s4 取模: 0.216408, s4 相位: 2.188004, 相位差: 0.811703
第 3252 个点: 3252, s3 实部: -18165.663938, s3 虚部: 2594.723142, s3 取模: 2.239995, s3 相位: 2.999716, s4 实部: -1032.688036, s4 虚部: 1454.175326, s4 取模: 0.217719, s4 相位: 2.188304, 相位差: 0.811411
第 3253 个点: 3253, s3 实部: -18275.765422, s3 虚部: 2610.576975, s3 取模: 2.253574, s3 相位: 2.999709, s4 实部: -1040.333261, s4 虚部: 1462.269525, s4 取模: 0.219065, s4 相位: 2.189166, 相位差: 0.810543
第 3254 个点: 3254, s3 实部: -18387.317615, s3 虚部: 2626.913567, s3 取模: 2.267336, s3 相位: 2.999687, s4 实部: -1049.510178, s4 虚部: 1469.620414, s4 取模: 0.220446, s4 相位: 2.190947, 相位差: 0.808740
第 3255 个点: 3255, s3 实部: -18500.449362, s3 虚部: 2643.931357, s3 取模: 2.281301, s3 相位: 2.999642, s4 实部: -1062.403551, s4 虚部: 1474.743121, s4 取模: 0.221872, s4 相位: 2.195082, 相位差: 0.804560
第 3256 个点: 3256, s3 实部: -18615.971134, s3 虚部: 2663.347300, s3 取模: 2.295596, s3 相位: 2.999489, s4 实部: -1095.315770, s4 虚部: 1466.593442, s4 取模: 0.223446, s4 相位: 2.212274, 相位差: 0.787215
第 3257 个点: 3257, s3 实部: -18726.125908, s3 虚部: 2667.917828, s3 取模: 2.308987, s3 相位: 3.000075, s4 实部: -985.628550, s4 虚部: 1555.451072, s4 取模: 0.224785, s4 相位: 2.135599, 相位差: 0.864475
第 3258 个点: 3258, s3 实部: -18845.997026, s3 虚部: 2690.949646, s3 取模: 2.323870, s3 相位: 2.999765, s4 实部: -1047.295196, s4 虚部: 1528.485769, s4 取模: 0.226179, s4 相位: 2.171510, 相位差: 0.828255
第 3259 个点: 3259, s3 实部: -18965.236742, s3 虚部: 2709.454075, s3 取模: 2.338599, s3 相位: 2.999689, s4 实部: -1063.295011, s4 虚部: 1532.900459, s4 取模: 0.227732, s4 相位: 2.177247, 相位差: 0.822441
第 3260 个点: 3260, s3 实部: -19085.876668, s3 虚部: 2727.826414, s3 取模: 2.353494, s3 相位: 2.999630, s4 实部: -1074.655279, s4 虚部: 1540.973483, s4 取模: 0.229333, s4 相位: 2.179767, 相位差: 0.819864
第 3261 个点: 3261, s3 实部: -19208.180356, s3 虚部: 2746.518909, s3 取模: 2.368597, s3 相位: 2.999568, s4 实部: -1084.912675, s4 虚部: 1550.470712, s4 取模: 0.231000, s4 相位: 2.181342, 相位差: 0.818227
第 3262 个点: 3262, s3 实部: -19332.351072, s3 虚部: 2765.789248, s3 取模: 2.383935, s3 相位: 2.999492, s4 实部: -1095.150706, s4 虚部: 1560.960625, s4 取模: 0.232766, s4 相位: 2.182587, 相位差: 0.816905
第 3263 个点: 3263, s3 实部: -19458.710262, s3 虚部: 2786.014194, s3 取模: 2.399554, s3 相位: 2.999383, s4 实部: -1106.138451, s4 虚部: 1572.550641, s4 取模: 0.234695, s4 相位: 2.183803, 相位差: 0.815580
第 3264 个点: 3264, s3 实部: -19587.979757, s3 虚部: 2808.053541, s3 取模: 2.415556, s3 相位: 2.999207, s4 实部: -1119.129495, s4 虚部: 1585.943916, s4 取模: 0.236944, s4 相位: 2.185308, 相位差: 0.813899
第 3265 个点: 3265, s3 实部: -19722.475124, s3 虚部: 2834.720461, s3 取模: 2.432269, s3 相位: 2.998840, s4 实部: -1137.887907, s4 虚部: 1603.755439, s4 取模: 0.240042, s4 相位: 2.187879, 相位差: 0.810960
第 3266 个点: 3266, s3 实部: -19877.233421, s3 虚部: 2884.448226, s3 取模: 2.451835, s3 相位: 2.997485, s4 实部: -1186.712063, s4 虚部: 1643.473877, s4 取模: 0.247453, s4 相位: 2.196185, 相位差: 0.801301
第 3267 个点: 3267, s3 实部: -19854.800476, s3 虚部: 2714.728702, s3 取模: 2.446232, s3 相位: 3.005706, s4 实部: -946.371031, s4 虚部: 1474.563424, s4 取模: 0.213883, s4 相位: 2.141384, 相位差: 0.864323
第 3268 个点: 3268, s3 实部: -20073.678112, s3 虚部: 2839.450223, s3 取模: 2.474793, s3 相位: 3.001073, s4 实部: -1093.376834, s4 虚部: 1585.491463, s4 取模: 0.235100, s4 相位: 2.174518, 相位差: 0.826556
第 3269 个点: 3269, s3 实部: -20218.997369, s3 虚部: 2871.918160, s3 取模: 2.492913, s3 相位: 3.000496, s4 实部: -1118.670314, s4 虚部: 1608.680931, s4 取模: 0.239185, s4 相位: 2.178426, 相位差: 0.822070
第 3270 个点: 3270, s3 实部: -20359.619317, s3 虚部: 2896.661204, s3 取模: 2.510333, s3 相位: 3.000266, s4 实部: -1133.525139, s4 虚部: 1624.484237, s4 取模: 0.241805, s4 相位: 2.180028, 相位差: 0.820239
第 3271 个点: 3271, s3 实部: -20500.102932, s3 虚部: 2919.247397, s3 取模: 2.527699, s3 相位: 3.000142, s4 实部: -1145.261776, s4 虚部: 1638.207511, s4 取模: 0.243999, s4 相位: 2.180914, 相位差: 0.819228
第 3272 个点: 3272, s3 实部: -20641.555204, s3 虚部: 2941.012175, s3 取模: 2.545169, s3 相位: 3.000065, s4 实部: -1155.618920, s4 虚部: 1651.151608, s4 取模: 0.246018, s4 相位: 2.181446, 相位差: 0.818619
第 3273 个点: 3273, s3 实部: -20784.347966, s3 虚部: 2962.404394, s3 取模: 2.562793, s3 相位: 3.000016, s4 实部: -1165.147491, s4 虚部: 1663.814723, s4 取模: 0.247951, s4 相位: 2.181715, 相位差: 0.818301
第 3274 个点: 3274, s3 实部: -20928.539009, s3 虚部: 2983.533963, s3 取模: 2.580583, s3 相位: 2.999989, s4 实部: -1173.896291, s4 虚部: 1676.483154, s4 取模: 0.249831, s4 相位: 2.181666, 相位差: 0.818323
第 3275 个点: 3275, s3 实部: -21073.741931, s3 虚部: 3004.143943, s3 取模: 2.598485, s3 相位: 2.999993, s4 实部: -1181.221133, s4 虚部: 1689.510098, s4 取模: 0.251646, s4 相位: 2.180952, 相位差: 0.819041
第 3276 个点: 3276, s3 实部: -21216.939510, s3 虚部: 3022.045521, s3 取模: 2.616099, s3 相位: 3.000109, s4 实部: -1182.411515, s4 虚部: 1704.425038, s4 取模: 0.253223, s4 相位: 2.177302, 相位差: 0.822807
第 3277 个点: 3277, s3 实部: -21417.267356, s3 虚部: 3080.196086, s3 取模: 2.641312, s3 相位: 2.998754, s4 实部: -1268.758155, s4 虚部: 1693.362555, s4 取模: 0.258294, s4 相位: 2.213820, 相位差: 0.784934
第 3278 个点: 3278, s3 实部: -21536.963495, s3 虚部: 3078.492984, s3 取模: 2.655746, s3 相位: 2.999614, s4 实部: -1227.425771, s4 虚部: 1721.446239, s4 取模: 0.258084, s4 相位: 2.190207, 相位差: 0.809407
第 3279 个点: 3279, s3 实部: -21688.836215, s3 虚部: 3098.880869, s3 取模: 2.674451, s3 相位: 2.999674, s4 实部: -1232.616473, s4 虚部: 1735.419521, s4 取模: 0.259841, s4 相位: 2.188382, 相位差: 0.811292
第 3280 个点: 3280, s3 实部: -21844.731590, s3 虚部: 3120.889093, s3 取模: 2.693670, s3 相位: 2.999686, s4 实部: -1240.814379, s4 虚部: 1748.597818, s4 取模: 0.261732, s4 相位: 2.187940, 相位差: 0.811746
第 3281 个点: 3281, s3 实部: -22003.327647, s3 虚部: 3143.544293, s3 取模: 2.713226, s3 相位: 2.999686, s4 实部: -1249.973610, s4 虚部: 1761.600326, s4 取模: 0.263674, s4 相位: 2.187914, 相位差: 0.811772
第 3282 个点: 3282, s3 实部: -22164.305094, s3 虚部: 3166.609828, s3 取模: 2.733077, s3 相位: 2.999683, s4 实部: -1259.650740, s4 虚部: 1774.534645, s4 取模: 0.265645, s4 相位: 2.188101, 相位差: 0.811582
第 3283 个点: 3283, s3 实部: -22327.477113, s3 虚部: 3189.966708, s3 取模: 2.753199, s3 相位: 2.999681, s4 实部: -1269.732966, s4 虚部: 1787.362741, s4 取模: 0.267634, s4 相位: 2.188465, 相位差: 0.811217
第 3284 个点: 3284, s3 实部: -22492.533624, s3 虚部: 3213.467795, s3 取模: 2.773550, s3 相位: 2.999685, s4 实部: -1280.265964, s4 虚部: 1799.880468, s4 取模: 0.269625, s4 相位: 2.189070, 相位差: 0.810615
第 3285 个点: 3285, s3 实部: -22658.512765, s3 虚部: 3236.720800, s3 取模: 2.794009, s3 相位: 2.999705, s4 实部: -1291.571021, s4 虚部: 1811.373406, s4 取模: 0.271568, s4 相位: 2.190217, 相位差: 0.809488
第 3286 个点: 3286, s3 实部: -22819.953830, s3 虚部: 3257.595133, s3 取模: 2.813879, s3 相位: 2.999799, s4 实部: -1305.584322, s4 虚部: 1817.799707, s4 取模: 0.273202, s4 相位: 2.193648, 相位差: 0.806151
第 3287 个点: 3287, s3 实部: -23158.795027, s3 虚部: 3346.486453, s3 取模: 2.856364, s3 相位: 2.998084, s4 实部: -1257.834420, s4 虚部: 1953.097166, s4 取模: 0.283580, s4 相位: 2.142956, 相位差: 0.855128
第 3288 个点: 3288, s3 实部: -23205.959213, s3 虚部: 3321.841323, s3 取模: 2.861634, s3 相位: 2.999412, s4 实部: -1314.589876, s4 虚部: 1871.833256, s4 取模: 0.279216, s4 相位: 2.183065, 相位差: 0.816348
第 3289 个点: 3289, s3 实部: -23378.564063, s3 虚部: 3345.072019, s3 取模: 2.882893, s3 相位: 2.999474, s4 实部: -1328.036721, s4 虚部: 1881.105730, s4 取模: 0.281086, s4 相位: 2.185529, 相位差: 0.813945
第 3290 个点: 3290, s3 实部: -23558.624339, s3 虚部: 3370.500019, s3 取模: 2.905091, s3 相位: 2.999488, s4 实部: -1340.016014, s4 虚部: 1893.993097, s4 取模: 0.283215, s4 相位: 2.186544, 相位差: 0.812945
第 3291 个点: 3291, s3 实部: -23742.844122, s3 虚部: 3396.831354, s3 取模: 2.927808, s3 相位: 2.999489, s4 实部: -1351.723222, s4 虚部: 1908.017064, s4 取模: 0.285438, s4 相位: 2.187167, 相位差: 0.812322
第 3292 个点: 3292, s3 实部: -23930.571332, s3 虚部: 3423.792821, s3 取模: 2.950959, s3 相位: 2.999485, s4 实部: -1363.420088, s4 虚部: 1922.635712, s4 取模: 0.287720, s4 相位: 2.187631, 相位差: 0.811854
第 3293 个点: 3293, s3 实部: -24121.654217, s3 虚部: 3451.299787, s3 取模: 2.974525, s3 相位: 2.999478, s4 实部: -1375.196416, s4 虚部: 1937.654689, s4 取模: 0.290047, s4 相位: 2.188017, 相位差: 0.811461
第 3294 个点: 3294, s3 实部: -24316.131793, s3 虚部: 3479.328506, s3 取模: 2.998510, s3 相位: 2.999470, s4 实部: -1387.086676, s4 虚部: 1952.967241, s4 取模: 0.292411, s4 相位: 2.188366, 相位差: 0.811105
第 3295 个点: 3295, s3 实部: -24514.261264, s3 虚部: 3507.894794, s3 取模: 3.022946, s3 相位: 2.999461, s4 实部: -1399.088788, s4 虚部: 1968.444185, s4 取模: 0.294800, s4 相位: 2.188706, 相位差: 0.810755
第 3296 个点: 3296, s3 实部: -24717.322732, s3 虚部: 3537.134767, s3 取模: 3.047989, s3 相位: 2.999454, s4 实部: -1411.085644, s4 虚部: 1983.585995, s4 取模: 0.297155, s4 相位: 2.189120, 相位差: 0.810334
第 3297 个点: 3297, s3 实部: -24785.612900, s3 虚部: 3551.589151, s3 取模: 3.056491, s3 相位: 2.999269, s4 实部: -1437.989044, s4 虚部: 2052.903042, s4 取模: 0.305961, s4 相位: 2.181835, 相位差: 0.817434
第 3298 个点: 3298, s3 实部: -25119.536376, s3 虚部: 3595.561634, s3 取模: 3.097603, s3 相位: 2.999420, s4 实部: -1437.121030, s4 虚部: 2020.227195, s4 取模: 0.302642, s4 相位: 2.189110, 相位差: 0.810310
第 3299 个点: 3299, s3 实部: -25332.625700, s3 虚部: 3626.293776, s3 取模: 3.123884, s3 相位: 2.999411, s4 实部: -1449.700228, s4 虚部: 2036.339851, s4 取模: 0.305135, s4 相位: 2.189474, 相位差: 0.809937
第 3300 个点: 3300, s3 实部: -25547.842206, s3 虚部: 3657.395069, s3 取模: 3.150428, s3 相位: 2.999400, s4 实部: -1462.626259, s4 虚部: 2053.305036, s4 取模: 0.307737, s4 相位: 2.189748, 相位差: 0.809652
第 3301 个点: 3301, s3 实部: -25766.322828, s3 虚部: 3688.998200, s3 取模: 3.177376, s3 相位: 2.999388, s4 实部: -1475.784009, s4 虚部: 2070.707490, s4 取模: 0.310399, s4 相位: 2.189992, 相位差: 0.809396
第 3302 个点: 3302, s3 实部: -25988.344535, s3 虚部: 3721.145104, s3 取模: 3.204761, s3 相位: 2.999374, s4 实部: -1489.142181, s4 虚部: 2088.462071, s4 取模: 0.313110, s4 相位: 2.190216, 相位差: 0.809158
第 3303 个点: 3303, s3 实部: -26214.007812, s3 虚部: 3753.867548, s3 取模: 3.232595, s3 相位: 2.999359, s4 实部: -1502.670465, s4 虚部: 2106.537101, s4 取模: 0.315865, s4 相位: 2.190417, 相位差: 0.808942
第 3304 个点: 3304, s3 实部: -26443.282181, s3 虚部: 3787.207146, s3 取模: 3.260877, s3 相位: 2.999340, s4 实部: -1516.304936, s4 虚部: 2124.907653, s4 取模: 0.318658, s4 相位: 2.190583, 相位差: 0.808757
第 3305 个点: 3305, s3 实部: -26675.804684, s3 虚部: 3821.252327, s3 取模: 3.289564, s3 相位: 2.999313, s4 实部: -1529.852434, s4 虚部: 2143.521234, s4 取模: 0.321468, s4 相位: 2.190664, 相位差: 0.808648
第 3306 个点: 3306, s3 实部: -26909.355429, s3 虚部: 3856.369156, s3 取模: 3.318393, s3 相位: 2.999252, s4 实部: -1542.364994, s4 虚部: 2162.134053, s4 取模: 0.324204, s4 相位: 2.190428, 相位差: 0.808824
第 3307 个点: 3307, s3 实部: -26944.132389, s3 虚部: 3922.555552, s3 取模: 3.323750, s3 相位: 2.997027, s4 实部: -1472.428243, s4 虚部: 2159.909479, s4 取模: 0.319098, s4 相位: 2.169140, 相位差: 0.827887
第 3308 个点: 3308, s3 实部: -27419.816147, s3 虚部: 3923.910186, s3 取模: 3.381245, s3 相位: 2.999453, s4 实部: -1580.506201, s4 虚部: 2203.502047, s4 取模: 0.331020, s4 相位: 2.193019, 相位差: 0.806434
第 3309 个点: 3309, s3 实部: -27665.948180, s3 虚部: 3961.016691, s3 取模: 3.411629, s3 相位: 2.999386, s4 实部: -1593.502830, s4 虚部: 2223.015033, s4 取模: 0.333881, s4 相位: 2.192722, 相位差: 0.806664
第 3310 个点: 3310, s3 实部: -27920.554350, s3 虚部: 3998.210279, s3 取模: 3.443039, s3 相位: 2.999360, s4 实部: -1608.297670, s4 虚部: 2243.228079, s4 取模: 0.336938, s4 相位: 2.192812, 相位差: 0.806548
第 3311 个点: 3311, s3 实部: -28180.945139, s3 虚部: 4035.924790, s3 取模: 3.475156, s3 相位: 2.999345, s4 实部: -1623.728096, s4 虚部: 2263.816643, s4 取模: 0.340078, s4 相位: 2.193008, 相位差: 0.806338
第 3312 个点: 3312, s3 实部: -28446.763534, s3 虚部: 4074.238835, s3 取模: 3.507940, s3 相位: 2.999337, s4 实部: -1639.561806, s4 虚部: 2284.667039, s4 取模: 0.343273, s4 相位: 2.193261, 相位差: 0.806075
第 3313 个点: 3313, s3 实部: -28718.080706, s3 虚部: 4113.153061, s3 取模: 3.541399, s3 相位: 2.999335, s4 实部: -1655.698970, s4 虚部: 2305.638406, s4 取模: 0.346501, s4 相位: 2.193573, 相位差: 0.805762
第 3314 个点: 3314, s3 实部: -28995.218869, s3 虚部: 4152.592117, s3 取模: 3.575570, s3 相位: 2.999344, s4 实部: -1672.034973, s4 虚部: 2326.428777, s4 取模: 0.349726, s4 相位: 2.193971, 相位差: 0.805372
第 3315 个点: 3315, s3 实部: -29279.021290, s3 虚部: 4192.269843, s3 取模: 3.610551, s3 相位: 2.999376, s4 实部: -1688.321580, s4 虚部: 2346.162061, s4 取模: 0.352842, s4 相位: 2.194562, 相位差: 0.804813
第 3316 个点: 3316, s3 实部: -29572.944752, s3 虚部: 4230.779206, s3 取模: 3.646734, s3 相位: 2.999494, s4 实部: -1703.447932, s4 虚部: 2360.820731, s4 取模: 0.355374, s4 相位: 2.195839, 相位差: 0.803656
第 3317 个点: 3317, s3 实部: -29982.845086, s3 虚部: 4222.466430, s3 取模: 3.696131, s3 相位: 3.001683, s4 实部: -1681.886024, s4 虚部: 2242.128691, s4 取模: 0.342143, s4 相位: 2.214380, 相位差: 0.787303
第 3318 个点: 3318, s3 实部: -30128.652998, s3 虚部: 4331.683446, s3 取模: 3.715631, s3 相位: 2.998798, s4 实部: -1751.489022, s4 虚部: 2451.577431, s4 取模: 0.367793, s4 相位: 2.191144, 相位差: 0.807655
第 3319 个点: 3319, s3 实部: -30443.553587, s3 虚部: 4371.328171, s3 取模: 3.754369, s3 相位: 2.998979, s4 实部: -1766.695046, s4 虚部: 2463.651760, s4 取模: 0.370072, s4 相位: 2.192910, 相位差: 0.806070
第 3320 个点: 3320, s3 实部: -30757.250759, s3 虚部: 4415.108683, s3 取模: 3.793033, s3 相位: 2.999020, s4 实部: -1784.849297, s4 虚部: 2485.277381, s4 取模: 0.373509, s4 相位: 2.193612, 相位差: 0.805407
第 3321 个点: 3321, s3 实部: -31075.627490, s3 虚部: 4460.603027, s3 取模: 3.832292, s3 相位: 2.999026, s4 实部: -1804.080158, s4 虚部: 2509.574628, s4 取模: 0.377288, s4 相位: 2.194081, 相位差: 0.804946
第 3322 个点: 3322, s3 实部: -31399.859149, s3 虚部: 4507.435563, s3 取模: 3.872281, s3 相位: 2.999017, s4 实部: -1824.126859, s4 虚部: 2535.401350, s4 取模: 0.381276, s4 相位: 2.194465, 相位差: 0.804552
第 3323 个点: 3323, s3 实部: -31730.392415, s3 虚部: 4555.565595, s3 取模: 3.913055, s3 相位: 2.998996, s4 实部: -1845.030725, s4 虚部: 2562.539819, s4 取模: 0.385455, s4 相位: 2.194820, 相位差: 0.804176
第 3324 个点: 3324, s3 实部: -32067.388793, s3 虚部: 4605.118618, s3 取模: 3.954635, s3 相位: 2.998960, s4 实部: -1867.069279, s4 虚部: 2591.204344, s4 取模: 0.389867, s4 相位: 2.195176, 相位差: 0.803785
第 3325 个点: 3325, s3 实部: -32410.610060, s3 虚部: 4656.519872, s3 取模: 3.996998, s3 相位: 2.998896, s4 实部: -1891.103593, s4 虚部: 2622.350482, s4 取模: 0.394667, s4 相位: 2.195575, 相位差: 0.803321
